article_id,prod_name,product_type_name,product_group_name,colour_group_name,department_name,section_name,garment_group_name,detail_desc,image_url,combined_features
0508942006,HOLIDAY DRESS (1),Dress,Garment Full body,Dark Blue,Kids Girl Jersey Basic,Girls Underwear & Basics,Jersey Basic,"Long-sleeved dress in lightweight sweatshirt fabric with frills down the front, a gathered seam at the waist and a flared skirt. Unlined. The cotton content of the dress is organic.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/050/0508942006.jpg,"holiday dress (1) dress garment full body dark blue kids girl jersey basic girls underwear & basics jersey basic long-sleeved dress in lightweight sweatshirt fabric with frills down the front, a gathered seam at the waist and a flared skirt. unlined. the cotton content of the dress is organic."
0532068001,Flynn valencia push,Bra,Underwear,Black,Expressive Lingerie,Womens Lingerie,"Under-, Nightwear","Lace push-up bra with underwired, moulded, padded cups for a larger bust and fuller cleavage. Adjustable shoulder straps, racer back, wide lace trim at the hem and no fasteners.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/053/0532068001.jpg,"flynn valencia push bra underwear black expressive lingerie womens lingerie under-, nightwear lace push-up bra with underwired, moulded, padded cups for a larger bust and fuller cleavage. adjustable shoulder straps, racer back, wide lace trim at the hem and no fasteners."
0514693003,Printed Cut Off,Vest top,Garment Upper body,White,Jersey Fancy,Contemporary Street,Jersey Fancy,"Vest top in cotton jersey with a print motif and deep, raw-edge armholes.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/051/0514693003.jpg,"printed cut off vest top garment upper body white jersey fancy contemporary street jersey fancy vest top in cotton jersey with a print motif and deep, raw-edge armholes."
0462435028,6P Tanktop Body,Bodysuit,Garment Upper body,Yellow,Baby basics,Baby Essentials & Complements,Jersey Basic,Sleeveless bodysuits in soft organic cotton jersey with press-studs at the crotch.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/046/0462435028.jpg,6p tanktop body bodysuit garment upper body yellow baby basics baby essentials & complements jersey basic sleeveless bodysuits in soft organic cotton jersey with press-studs at the crotch.
0535602004,DANNY tie brief_,Swimwear bottom,Swimwear,Dark Orange,Swimwear,"Womens Swimwear, beachwear",Swimwear,Fully lined bikini bottoms with a mid waist and wide ties at the sides.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/053/0535602004.jpg,"danny tie brief_ swimwear bottom swimwear dark orange swimwear womens swimwear, beachwear swimwear fully lined bikini bottoms with a mid waist and wide ties at the sides."
0477507010,Trisha tee dress(1),Dress,Garment Full body,Pink,EQ Divided Basics,Divided Complements Other,Jersey Basic,"Short, straight-cut dress in jersey made from a cotton blend with short sleeves.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/047/0477507010.jpg,"trisha tee dress(1) dress garment full body pink eq divided basics divided complements other jersey basic short, straight-cut dress in jersey made from a cotton blend with short sleeves."
0452516007,Oz trousers,Trousers,Garment Lower body,Black,Trouser S&T,Men Suits & Tailoring,Trousers,"Suit trousers in a stretch weave containing some wool with an extended waistband with a concealed hook-and-eye fastener and zip fly with a button. Diagonal side pockets, welt back pockets and legs with creases. Skinny fit – a fit with slightly shorter legs that is close-fitting at the thighs, knees and ankles to create a completely fitted silhouette. For the matching jacket, search on 0451290.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/045/0452516007.jpg,"oz trousers trousers garment lower body black trouser s&t men suits & tailoring trousers suit trousers in a stretch weave containing some wool with an extended waistband with a concealed hook-and-eye fastener and zip fly with a button. diagonal side pockets, welt back pockets and legs with creases. skinny fit – a fit with slightly shorter legs that is close-fitting at the thighs, knees and ankles to create a completely fitted silhouette. for the matching jacket, search on 0451290."
0529589002,Flirty Cia ringpk,Ring,Accessories,Silver,Jewellery,Womens Small accessories,Accessories,Thin metal rings in various sizes that can be worn on both the upper and lower part of the finger.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/052/0529589002.jpg,flirty cia ringpk ring accessories silver jewellery womens small accessories accessories thin metal rings in various sizes that can be worn on both the upper and lower part of the finger.
0464297028,Greta Thong Mynta Low 3p,Underwear bottom,Underwear,Light Orange,Casual Lingerie,Womens Lingerie,"Under-, Nightwear","Thong briefs in cotton jersey with a wide lace trim at the top. Low waist, lined gusset, narrow sides and a string back.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/046/0464297028.jpg,"greta thong mynta low 3p underwear bottom underwear light orange casual lingerie womens lingerie under-, nightwear thong briefs in cotton jersey with a wide lace trim at the top. low waist, lined gusset, narrow sides and a string back."
0292453009,Flirty Chantal earring,Earring,Accessories,Dark Blue,Jewellery,Womens Small accessories,Accessories,Earrings with plastic beads and tassels. Length 8.5 cm.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/029/0292453009.jpg,flirty chantal earring earring accessories dark blue jewellery womens small accessories accessories earrings with plastic beads and tassels. length 8.5 cm.
0485748004,Levis l/l pj BB,Pyjama set,Nightwear,Dark Red,Young Boy UW/NW,Boys Underwear & Basics,"Under-, Nightwear","Pyjamas with a jersey Henley top and flannel bottoms. Top with a button placket and long sleeves with ribbed cuffs. Bottoms with an elasticated, drawstring waist and fake fly.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/048/0485748004.jpg,"levis l/l pj bb pyjama set nightwear dark red young boy uw/nw boys underwear & basics under-, nightwear pyjamas with a jersey henley top and flannel bottoms. top with a button placket and long sleeves with ribbed cuffs. bottoms with an elasticated, drawstring waist and fake fly."
0519583043,Skinny R.W Chic,Trousers,Garment Lower body,Blue,Denim Trousers,Ladies Denim,Trousers Denim,"5-pocket jeans in washed stretch denim with a regular waist, zip fly and button at the waist, and skinny legs.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/051/0519583043.jpg,"skinny r.w chic trousers garment lower body blue denim trousers ladies denim trousers denim 5-pocket jeans in washed stretch denim with a regular waist, zip fly and button at the waist, and skinny legs."
0382127027,Roman running hood,Hoodie,Garment Upper body,Grey,Men Sport Bottoms,Men H&M Sport,Jersey Fancy,"Running jacket in fast-drying, breathable functional fabric with a mesh-lined hood, zip down the front and zipped chest pocket. Ventilation holes under the arms, ribbing with thumbholes at the cuffs and a rounded hem. Slightly longer at the back. Reflective details. Unlined. Tight fit. Size of chest pocket 10x17.5 cm.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/038/0382127027.jpg,"roman running hood hoodie garment upper body grey men sport bottoms men h&m sport jersey fancy running jacket in fast-drying, breathable functional fabric with a mesh-lined hood, zip down the front and zipped chest pocket. ventilation holes under the arms, ribbing with thumbholes at the cuffs and a rounded hem. slightly longer at the back. reflective details. unlined. tight fit. size of chest pocket 10x17.5 cm."
0485678030,Sixten fancy 3-p boxer BB,Underwear bottom,Underwear,Green,Young Boy UW/NW,Boys Underwear & Basics,"Under-, Nightwear","Boxer shorts in organic cotton jersey with short legs, an elasticated waist and lined front.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/048/0485678030.jpg,"sixten fancy 3-p boxer bb underwear bottom underwear green young boy uw/nw boys underwear & basics under-, nightwear boxer shorts in organic cotton jersey with short legs, an elasticated waist and lined front."
0337777016,Easy iron L/S shirt,Shirt,Garment Upper body,Dark Blue,Young Boy Shirt,Young Boy,Shirts,Long-sleeved shirt in woven fabric with a turn-down collar and chest pocket. Easy-iron finish.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/033/0337777016.jpg,easy iron l/s shirt shirt garment upper body dark blue young boy shirt young boy shirts long-sleeved shirt in woven fabric with a turn-down collar and chest pocket. easy-iron finish.
0509041004,Levina nursing dress,Dress,Garment Full body,Light Pink,Nursing,Mama,Jersey Fancy,"V-neck nursing dress in airy chiffon with a wrapover front with inset lace and gathers at the top, seam at the waist with inset satin trim and satin ties, and gently flared, draping skirt with inset lace. Practical inner top for easier nursing access. Lined.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/050/0509041004.jpg,"levina nursing dress dress garment full body light pink nursing mama jersey fancy v-neck nursing dress in airy chiffon with a wrapover front with inset lace and gathers at the top, seam at the waist with inset satin trim and satin ties, and gently flared, draping skirt with inset lace. practical inner top for easier nursing access. lined."
0487050036,TP Axel 5-p anklesock SB,Socks,Socks & Tights,Light Grey,Kids Boy Socks,Boys Underwear & Basics,Socks and Tights,Jacquard-knit socks in a soft cotton blend with elasticated tops.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/048/0487050036.jpg,tp axel 5-p anklesock sb socks socks & tights light grey kids boy socks boys underwear & basics socks and tights jacquard-knit socks in a soft cotton blend with elasticated tops.
0452898027,MARION-SHORTS,Shorts,Garment Lower body,Off White,Basics,Men Underwear,Jersey Basic,Shorts in sweatshirt fabric with an elasticated drawstring waist and side pockets.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/045/0452898027.jpg,marion-shorts shorts garment lower body off white basics men underwear jersey basic shorts in sweatshirt fabric with an elasticated drawstring waist and side pockets.
0400246014,Feather Jeggings L.W,Trousers,Garment Lower body,Blue,Denim Trousers,Ladies Denim,Trousers Denim,"Supersoft, low-rise jeggings in softly draping, ultra-light denim that moulds to the body for a feather-light feel. Fake front pockets, real back pockets and a zip fly and button.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/040/0400246014.jpg,"feather jeggings l.w trousers garment lower body blue denim trousers ladies denim trousers denim supersoft, low-rise jeggings in softly draping, ultra-light denim that moulds to the body for a feather-light feel. fake front pockets, real back pockets and a zip fly and button."
0498738020,SUPREME FANCY TIGHTS,Trousers,Garment Lower body,Black,Tops Girls,Kids Sports,Unknown,Printed sports tights in fast-drying functional fabric with ribbing at the waist.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/049/0498738020.jpg,supreme fancy tights trousers garment lower body black tops girls kids sports unknown printed sports tights in fast-drying functional fabric with ribbing at the waist.
0508543033,BEN polo (1),Polo shirt,Garment Upper body,Dark Blue,Kids Boy Jersey Fancy,Kids Boy,Jersey Fancy,"Short-sleeved polo shirt in cotton piqué with a ribbed collar, button placket, small embroidery detail on the chest and short slits in the sides. Slightly longer at the back.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/050/0508543033.jpg,"ben polo (1) polo shirt garment upper body dark blue kids boy jersey fancy kids boy jersey fancy short-sleeved polo shirt in cotton piqué with a ribbed collar, button placket, small embroidery detail on the chest and short slits in the sides. slightly longer at the back."
0533386001,Original Straight 5pkt,Trousers,Garment Lower body,Blue,Denim trousers,Denim Men,Trousers Denim,"5-pocket, jeans in washed denim with hard-worn details, a slightly lower crotch, button fly and straight, wide legs with a concealed zip at the hems.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/053/0533386001.jpg,"original straight 5pkt trousers garment lower body blue denim trousers denim men trousers denim 5-pocket, jeans in washed denim with hard-worn details, a slightly lower crotch, button fly and straight, wide legs with a concealed zip at the hems."
0483093001,Amore 2p Hipster BIG,Underwear bottom,Underwear,Black,Functional Lingerie,Womens Lingerie,"Under-, Nightwear",Lace hipster briefs with a mid waist and lined gusset.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/048/0483093001.jpg,"amore 2p hipster big underwear bottom underwear black functional lingerie womens lingerie under-, nightwear lace hipster briefs with a mid waist and lined gusset."
